CustomerCode,CountryName,QtyRequired,TotalArea,Amount,ITEM_NAME,QualityName,DesignName,ColorName,ShapeName,AreaFt,AreaMtr
A-9,USA,90,40,14400,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,9936,NAVY,REC,40,3.6
A-9,USA,80,15,4800,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,9936,NAVY,REC,15,1.35
A-9,USA,40,6,960,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,9936,NAVY,REC,6,0.54
N-1,USA,80,6.67,4882.4,DURRY,FLATWOVEN COTTON,CRUISE [10215],BLACK/IVORY,REC,72.0417,6.67
N-1,USA,80,6.67,4594.4,DURRY,FLATWOVEN COTTON+8C,GEORGIA [R44011],BEIGE,REC,72.0417,6.67
N-1,USA,80,3.195,2338.4,DURRY,FLATWOVEN COTTON,CRUISE [10215],BLACK/IVORY,REC,34.4167,3.195
N-1,USA,80,3.195,2200.8,DURRY,FLATWOVEN COTTON+8C,GEORGIA [R44011],BEIGE,REC,34.4167,3.195
T-2,ITALY,1,4,208,HAND TUFTED,TUFTED 60C,RED RUG,COL-156 MULTI,SQUARE,43.3403,4
PD,BELGIUM,150,4.08,5814,DURRY,FLATWOVEN COTTON+10C,HAVANA,BLACK,REC,43.7361,4.08
PD,BELGIUM,90,2.04,1744.2,DURRY,FLATWOVEN COTTON+10C,HAVANA,BLACK,REC,22.3333,2.04
PD,BELGIUM,150,1.2,1710,DURRY,FLATWOVEN COTTON+10C,HAVANA,BLACK,REC,13.3333,1.2
P-5,USA,14,15,490,DURRY,FLATWOVEN 60C 2PLY+JUTE,10217 [SUMAK],NATURAL,REC,15,1.35
P-5,USA,9,140,4410,HANDWOVEN,SHAGGY 0C FELTED,PP-45,MULTI,REC,140,12.6
P-5,USA,8,80,2240,HANDWOVEN,SHAGGY 0C FELTED,PP-45,MULTI,REC,80,7.2
P-5,USA,8,20,560,HANDWOVEN,SHAGGY 0C FELTED,PP-45,MULTI,REC,20,1.8
P-5,USA,50,3,525,HANDWOVEN,SHAGGY 0C FELTED,PP-45,MULTI,REC,3,0.27
P-5,USA,3,6,63,HANDWOVEN,SHAGGY 0C FELTED,PP-45,MULTI,REC,6,0.54
P-5,USA,24,80,4128,HAND TUFTED,TUFTED 30C 2PLY,OLIO,BLUE,REC,80,7.2
P-5,USA,30,3,193.5,HAND TUFTED,TUFTED 30C 2PLY,OLIO,BLUE,REC,3,0.27
P-5,USA,3,6,38.7,HAND TUFTED,TUFTED 30C 2PLY,OLIO,BLUE,REC,6,0.54
P-5,USA,10,216,8856,KNOTTED,KNOTTED 3/25 30C MS+30C,NUMA,G-1/BROWN,REC,216,19.44
P-5,USA,10,108,4428,KNOTTED,KNOTTED 3/25 30C MS+30C,NUMA,G-1/BROWN,REC,108,9.72
P-5,USA,10,80,3280,KNOTTED,KNOTTED 3/25 30C MS+30C,NUMA,G-1/BROWN,REC,80,7.2
P-5,USA,10,20,820,KNOTTED,KNOTTED 3/25 30C MS+30C,NUMA,G-1/BROWN,REC,20,1.8
P-5,USA,10,15,615,KNOTTED,KNOTTED 3/25 30C MS+30C,NUMA,G-1/BROWN,REC,15,1.35
P-5,USA,3,6,73.8,KNOTTED,KNOTTED 3/25 30C MS+30C,NUMA,G-1/BROWN,REC,6,0.54
T-2,ITALY,1,8.75,437.93,HAND TUFTED,TUFTED 60C,DOMINO,100 MULTI,REC,93.2361,8.75
C-1,USA,1,80,168,HAND TUFTED,TUFTED 60C+10C,CALLISTA [9433],BLUE/IVORY,REC,80,7.2
C-1,USA,1,24,70.56,HAND TUFTED,TUFTED 60C+10C,CALLISTA [9433],BLUE/IVORY,REC,24,2.16
M-1,USA,4,140,1820,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,AZURE/CREAM,REC,140,12.6
M-1,USA,2,80,856,KNOTTED,KNOTTED 3/25 30C NZ+40C DP V/V,TRATTINO,WHITE/SILVER,REC,80,7.2
T-2,ITALY,10,6.4,2688,HAND TUFTED,TUFTED 60C,BLUE RUG,COL-150 MULTI,REC,69.125,6.4
T-2,ITALY,5,6.4,1664,HAND TUFTED,TUFTED 60C,GARA JUTTAN,COL-174 MULTI,REC,69.125,6.4
M-1,USA,1,180,540,DOUBLE BACK,D.B. PET YARN 60C,NAHLA,NICKEL,REC,180,16.6866
TGT,USA,3,35,0,HAND TUFTED,TUFTED 52C+52C 2PLY+10C WOOL LOOP/CUT,10197 HT BLACK (5254),BLACK,REC,35,3.15
TGT,USA,3,35,0,HAND TUFTED,TUFTED 52C 2PLY WOOL ALL LOOP,8589 HT MULTI FLORAL (5245),MULTI FLORAL,REC,35,3.15
TGT,USA,4,35,0,HAND TUFTED,TUFTED 52C WOOL+40C WOOL LOOP/CUT,10200 HT NEUTRAL (5248),NEUTRAL,REC,35,3.15
TGT,USA,3,35,0,HAND TUFTED,TUFTED 52C WOOL ALL CUT,9940 HT DK GREY (5238),DK.GREY,REC,35,3.15
TGT,USA,3,35,0,HAND TUFTED,TUFTED 52C WOOL+40C WOOL ALL CUT,9940 HT IVORY (5233),IVORY,REC,35,3.15
TGT,USA,4,35,0,HAND TUFTED,TUFTED 52C 2PLY WOOL+VISC 2/15 5PLY LOOP/CUT,JAC96 HT LT GRAY (5251),LT.GREY,REC,35,3.15
TGT,USA,5,35,0,HAND TUFTED,TUFTED 10C ALL LOOP,OROSIA A_5 HT PRAIRIE A (5800),PRAIRIE A,REC,35,3.15
P-5,USA,13,80,3640,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,AZURE/WHITE,REC,80,7.2
P-5,USA,13,40,1820,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,AZURE/WHITE,REC,40,3.6
P-5,USA,13,20,910,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,AZURE/WHITE,REC,20,1.8
P-5,USA,12,15,630,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,AZURE/WHITE,REC,15,1.35
P-5,USA,5,6,105,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,AZURE/WHITE,REC,6,0.54
P-5,USA,15,108,6642,KNOTTED,KNOTTED 3/25 30C MS+30C HS,MASINISSA [TRIBAL],NATURAL G-1/G-2,REC,108,9.72
P-5,USA,5,140,2870,KNOTTED,KNOTTED 3/25 30C MS+30C HS,MASINISSA [TRIBAL],NATURAL G-1/G-2,REC,140,12.6
P-5,USA,3,6,73.8,KNOTTED,KNOTTED 3/25 30C MS+30C HS,MASINISSA [TRIBAL],NATURAL G-1/G-2,REC,6,0.54
I-2,ROMANIA,2,0.16,7.04,HAND TUFTED,TUFTED 60C ALL LOOP,FLORAL [10266],SILVER,REC,1.7778,0.16
I-2,ROMANIA,2,0.16,7.04,HAND TUFTED,TUFTED 60C ALL LOOP,FLORAL [10270],SILVER/CHARCOAL,REC,1.7778,0.16
I-2,ROMANIA,2,0.16,7.04,HAND TUFTED,TUFTED 60C ALL LOOP,FLORAL [10270],SILVER/BLUE,REC,1.7778,0.16
I-2,ROMANIA,2,0.16,7.04,HAND TUFTED,TUFTED 60C ALL LOOP,FLORAL [10392],BEIGE/MULTI,REC,1.7778,0.16
I-2,ROMANIA,2,0.16,6.24,HANDLOOM,HANDLOOM 60C,RL STRIPES [9022 B],GREEN,REC,1.7778,0.16
I-2,ROMANIA,2,0.16,6.24,HANDLOOM,HANDLOOM 60C,RL STRIPES [9022 B],DUCK  EGG,REC,1.7778,0.16
I-2,ROMANIA,2,0.16,6.24,HANDLOOM,HANDLOOM 60C,RL STRIPES [9022 B],BEIGE,REC,1.7778,0.16
I-2,ROMANIA,2,0.16,6.24,HANDLOOM,HANDLOOM 60C,RL STRIPES [9022 B],PURPLE,REC,1.7778,0.16
I-2,ROMANIA,2,0.16,5.92,HAND TUFTED,TUFTED 60C LOOP/CUT,ATHENS OG [9635],BEIGE,REC,1.7778,0.16
I-2,ROMANIA,2,0.16,5.92,HAND TUFTED,TUFTED 60C LOOP/CUT,ATHENS OG [9635],FOG,REC,1.7778,0.16
I-2,ROMANIA,2,0.16,5.92,HAND TUFTED,TUFTED 60C LOOP/CUT,ATHENS OG [9537],SKY,REC,1.7778,0.16
T-2,ITALY,1,7.6,533.5,HANDLOOM,HANDLOOM 60C+VISC 2/16 5PLY,ROCK FORD [9088],149 VIOLA MULTI,REC,82.2917,7.6
PD,BELGIUM,36,3.216,1215.648,DURRY,FLATWOVEN COTTON+10C,10187 [EMBROIDERED],BLUE,REC,34.5625,3.216
PD,BELGIUM,36,3.216,1215.648,DURRY,FLATWOVEN COTTON+10C,9973 [EMBROIDERED],LT.BLUE,REC,34.5625,3.216
PD,BELGIUM,36,3.216,1215.648,DURRY,FLATWOVEN COTTON+10C,10268 [EMBROIDERED],BLACK,REC,34.5625,3.216
PD,BELGIUM,36,3.216,1215.648,DURRY,FLATWOVEN COTTON+10C,9858B [EMBROIDERED],BLUE,REC,34.5625,3.216
PD,BELGIUM,36,3.216,1215.648,DURRY,FLATWOVEN COTTON+10C,10188 [EMBROIDERED],GREY,REC,34.5625,3.216
PD,BELGIUM,36,3.216,1215.648,DURRY,FLATWOVEN COTTON+10C,10189 [EMBROIDERED],BEIGE,REC,34.5625,3.216
PD,BELGIUM,36,3.216,1215.648,DURRY,FLATWOVEN COTTON+10C,10267 [EMBROIDERED],BEIGE,REC,34.5625,3.216
PD,BELGIUM,16,7.032,1181.376,DURRY,FLATWOVEN COTTON+10C,10187 [EMBROIDERED],BLUE,REC,75.0694,7.032
PD,BELGIUM,16,7.032,1181.376,DURRY,FLATWOVEN COTTON+10C,9973 [EMBROIDERED],LT.BLUE,REC,75.0694,7.032
PD,BELGIUM,16,7.032,1181.376,DURRY,FLATWOVEN COTTON+10C,10268 [EMBROIDERED],BLACK,REC,75.0694,7.032
PD,BELGIUM,16,7.032,1181.376,DURRY,FLATWOVEN COTTON+10C,9858B [EMBROIDERED],BLUE,REC,75.0694,7.032
PD,BELGIUM,16,7.032,1181.376,DURRY,FLATWOVEN COTTON+10C,10188 [EMBROIDERED],GREY,REC,75.0694,7.032
PD,BELGIUM,16,7.032,1181.376,DURRY,FLATWOVEN COTTON+10C,10189 [EMBROIDERED],BEIGE,REC,75.0694,7.032
PD,BELGIUM,16,7.032,1181.376,DURRY,FLATWOVEN COTTON+10C,10267 [EMBROIDERED],BEIGE,REC,75.0694,7.032
PD,BELGIUM,36,3.088,1056.096,DURRY,FLATWOVEN COTTON+10C,HAVANA,BLACK/IVORY,REC,33.25,3.088
PD,BELGIUM,36,3.088,1056.096,DURRY,FLATWOVEN COTTON+10C,HAVANA,BEIGE/IVORY,REC,33.25,3.088
PD,BELGIUM,36,3.408,1042.848,DURRY,FLATWOVEN COTTON,RADO,BLUE/NAVY,REC,36.75,3.408
PD,BELGIUM,36,3.408,1042.848,DURRY,FLATWOVEN COTTON,RADO,BEIGE/GREY,REC,36.75,3.408
PD,BELGIUM,36,3.408,1042.848,DURRY,FLATWOVEN COTTON+8C,GOA,SILVER,REC,36.75,3.408
PD,BELGIUM,36,3.408,1042.848,DURRY,FLATWOVEN COTTON+8C,GOA,BEIGE,REC,36.75,3.408
PD,BELGIUM,36,3.408,1042.848,DURRY,FLATWOVEN COTTON+8C,GOA,LT.BLUE,REC,36.75,3.408
PD,BELGIUM,16,6.84,1039.68,DURRY,FLATWOVEN COTTON+10C,HAVANA,BLACK/IVORY,REC,73.1111,6.84
PD,BELGIUM,16,6.84,1039.68,DURRY,FLATWOVEN COTTON+10C,HAVANA,BEIGE/IVORY,REC,73.1111,6.84
PD,BELGIUM,16,7.32,995.52,DURRY,FLATWOVEN COTTON,RADO,BLUE/NAVY,REC,78.3333,7.32
PD,BELGIUM,16,7.32,995.52,DURRY,FLATWOVEN COTTON,RADO,BEIGE/GREY,REC,78.3333,7.32
PD,BELGIUM,16,7.32,995.52,DURRY,FLATWOVEN COTTON+8C,GOA,SILVER,REC,78.3333,7.32
PD,BELGIUM,16,7.32,995.52,DURRY,FLATWOVEN COTTON+8C,GOA,BEIGE,REC,78.3333,7.32
PD,BELGIUM,16,7.32,995.52,DURRY,FLATWOVEN COTTON+8C,GOA,LT.BLUE,REC,78.3333,7.32
PD,BELGIUM,36,1.608,607.824,DURRY,FLATWOVEN COTTON+10C,10187 [EMBROIDERED],BLUE,REC,17.0069,1.608
PD,BELGIUM,36,1.608,607.824,DURRY,FLATWOVEN COTTON+10C,9973 [EMBROIDERED],LT.BLUE,REC,17.0069,1.608
PD,BELGIUM,36,1.608,607.824,DURRY,FLATWOVEN COTTON+10C,10268 [EMBROIDERED],BLACK,REC,17.0069,1.608
PD,BELGIUM,36,1.608,607.824,DURRY,FLATWOVEN COTTON+10C,9858B [EMBROIDERED],BLUE,REC,17.0069,1.608
PD,BELGIUM,36,1.608,607.824,DURRY,FLATWOVEN COTTON+10C,10188 [EMBROIDERED],GREY,REC,17.0069,1.608
PD,BELGIUM,36,1.608,607.824,DURRY,FLATWOVEN COTTON+10C,10189 [EMBROIDERED],BEIGE,REC,17.0069,1.608
PD,BELGIUM,36,1.608,607.824,DURRY,FLATWOVEN COTTON+10C,10267 [EMBROIDERED],BEIGE,REC,17.0069,1.608
PD,BELGIUM,36,1.544,528.048,DURRY,FLATWOVEN COTTON+10C,HAVANA,BLACK/IVORY,REC,16.3611,1.544
PD,BELGIUM,36,1.544,528.048,DURRY,FLATWOVEN COTTON+10C,HAVANA,BEIGE/IVORY,REC,16.3611,1.544
PD,BELGIUM,36,1.704,521.424,DURRY,FLATWOVEN COTTON,RADO,BLUE/NAVY,REC,18.0833,1.704
PD,BELGIUM,36,1.704,521.424,DURRY,FLATWOVEN COTTON,RADO,BEIGE/GREY,REC,18.0833,1.704
PD,BELGIUM,36,1.704,521.424,DURRY,FLATWOVEN COTTON+8C,GOA,SILVER,REC,18.0833,1.704
PD,BELGIUM,36,1.704,521.424,DURRY,FLATWOVEN COTTON+8C,GOA,BEIGE,REC,18.0833,1.704
PD,BELGIUM,36,1.704,521.424,DURRY,FLATWOVEN COTTON+8C,GOA,LT.BLUE,REC,18.0833,1.704
M-1,USA,4,140,2296,KNOTTED,KNOTTED 3/25 30C HS,DOUBLE DIAMOND,SILVER,REC,140,12.6
M-1,USA,5,108,2214,KNOTTED,KNOTTED 3/25 30C HS,DOUBLE DIAMOND,SILVER,REC,108,9.72
M-1,USA,4,180,2016,DOUBLE BACK,D.B. PET YARN 60C+PET YARN 60C 2PLY,OD STRADA,SILVER,REC,180,16.2
M-1,USA,4,140,1848,HANDWOVEN,SHAGGY 30C MS+30C HS,NOURA PILE [MOROCCAN] ,IVORY,REC,140,12.6
M-1,USA,3,108,1733.4,KNOTTED,KNOTTED 3/25 30C NZ+40C DP V/V,TRATTINO,WHITE/SILVER,REC,108,9.72
M-1,USA,6,80,1536,HANDWOVEN,SHAGGY 00C FELTED V/V,TEXTURE LOOP,SAND,REC,80,7.2
M-1,USA,3,140,1512,KNOTTED,KNOTTED 3/25 60C PET+NYLON,OD DOUBLE DIAMOND,IVORY/FOG,REC,140,12.6
M-1,USA,2,180,1476,KNOTTED,KNOTTED 3/25 30C HS,DOUBLE DIAMOND,SILVER,REC,180,16.2
M-1,USA,2,180,1296,KNOTTED,KNOTTED 3/25 60C PET+NYLON,OD DOUBLE DIAMOND,SILVER/FOG,REC,180,16.2
M-1,USA,4,108,1080,DOUBLE BACK,D.B. PET YARN 60C,NAHLA,CARBON,REC,108,9.72
M-1,USA,4,54,842.4,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,PLAIN,GREY,REC,54,4.86
M-1,USA,2,80,448,DOUBLE BACK,D.B. PET YARN 60C+PET YARN 60C 2PLY,OD STRADA,DOVE,REC,80,7.2
M-1,USA,50,1.5,401.25,KNOTTED,KNOTTED 3/25 30C NZ+40C DP V/V,TRATTINO,WHITE/SILVER,REC,1.5,0.135
M-1,USA,50,1.5,270,KNOTTED,KNOTTED 3/25 60C PET+NYLON,OD DOUBLE DIAMOND,SILVER/FOG,REC,1.5,0.135
M-1,USA,50,1.5,243.75,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,PLAT/CREAM,REC,1.5,0.135
P-5,USA,21,80,4032,HANDWOVEN,SHAGGY 30C MS+30C,NOMA,INDIGO,REC,80,7.2
P-5,USA,10,20,480,HANDWOVEN,SHAGGY 30C MS+30C,NOMA,INDIGO,REC,20,1.8
P-5,USA,10,15,360,HANDWOVEN,SHAGGY 30C MS+30C,NOMA,INDIGO,REC,15,1.35
P-5,USA,3,6,43.2,HANDWOVEN,SHAGGY 30C MS+30C,NOMA,INDIGO,REC,6,0.54
PD,BELGIUM,256,3.68,17428.48,DURRY,FLATWOVEN 60C+10C+LUREX,MALETTO [9825],BEIGE,REC,39.8125,3.68
PD,BELGIUM,252,3.68,16228.8,DURRY,FLATWOVEN 60C,MILENA [9831],GREY,REC,39.8125,3.68
H-2,USA,4700,1.3611,4700,DURRY,FLATWOVEN JUTE,JUTE C07,NATURAL,ROUND,1.3611,0.1225
H-2,USA,2320,1.3611,2320,DURRY,FLATWOVEN JUTE,JUTE C08,RED,ROUND,1.3611,0.1225
H-2,USA,2320,1.3611,2320,DURRY,FLATWOVEN JUTE,JUTE C09,NAVY,ROUND,1.3611,0.1225
H-2,USA,2320,1.3611,2320,DURRY,FLATWOVEN JUTE,JUTE C012,OCHRE,ROUND,1.3611,0.1225
H-2,USA,100,1.5625,100,DURRY,FLATWOVEN JUTE,JUTE C07,NATURAL,ROUND,1.5625,0.1444
H-2,USA,80,1.5625,80,DURRY,FLATWOVEN JUTE,JUTE C08,RED,ROUND,1.5625,0.1444
H-2,USA,80,1.5625,80,DURRY,FLATWOVEN JUTE,JUTE C09,NAVY,ROUND,1.5625,0.1444
H-2,USA,80,1.5625,80,DURRY,FLATWOVEN JUTE,JUTE C012,OCHRE,ROUND,1.5625,0.1444
C-2,USA,245,54,20506.5,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY LOOP/CUT,10298,NAVY,REC,54,4.86
C-2,USA,350,20,5950,DURRY,FLATWOVEN SEAGRASS+COTTON,HASEENA,NATURAL/BLACK,REC,20,1.8
C-2,USA,201,54,16823.7,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY LOOP/CUT,10298,NAVY,REC,54,4.86
C-2,USA,286,20,4862,DURRY,FLATWOVEN SEAGRASS+COTTON,HASEENA,NATURAL/BLACK,REC,20,1.8
C-2,USA,363,40,17424,DURRY,FLATWOVEN COTTON+10C,10354,CHARCOAL,REC,40,3.6
C-2,USA,314,40,15700,DURRY,FLATWOVEN 60C+LUREX,9719,BEIGE,REC,40,3.6
C-2,USA,297,40,14256,DURRY,FLATWOVEN COTTON+10C,10354,CHARCOAL,REC,40,3.6
C-2,USA,256,40,12800,DURRY,FLATWOVEN 60C+LUREX,9719,BEIGE,REC,40,3.6
RC,AUSTRALIA,50,5.8,11745,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [9226],BLACK/PINK,REC,62.5417,5.8
RC,AUSTRALIA,40,5.8,9396,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [8939],PETAL,REC,62.5417,5.8
RC,AUSTRALIA,50,3.68,7452,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [9226],BLACK/PINK,REC,39.8125,3.68
RC,AUSTRALIA,40,3.68,5961.6,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [8939],PETAL,REC,39.8125,3.68
RC,AUSTRALIA,15,8.75,5315.625,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [9226],BLACK/PINK,REC,93.2361,8.75
RC,AUSTRALIA,14,5.8,3288.6,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [8593],MULTI,REC,62.5417,5.8
RC,AUSTRALIA,20,3.68,2980.8,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [8593],MULTI,REC,39.8125,3.68
RC,AUSTRALIA,20,3.68,2980.8,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [9149],RED,REC,39.8125,3.68
RC,AUSTRALIA,12,5.8,2818.8,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [9149],RED,REC,62.5417,5.8
RC,AUSTRALIA,6,8.75,2126.25,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [8593],MULTI,REC,93.2361,8.75
RC,AUSTRALIA,8,6.25,2025,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [9226],BLACK/PINK,ROUND,66.6944,6.25
C-2,USA,170,20,2890,DURRY,FLATWOVEN SEAGRASS+COTTON,HASEENA,NATURAL/BLACK,REC,20,1.8
C-2,USA,55,40,2640,DURRY,FLATWOVEN COTTON+10C,10354,CHARCOAL,REC,40,3.6
C-2,USA,47,40,2350,DURRY,FLATWOVEN 60C+LUREX,9719,BEIGE,REC,40,3.6
C-2,USA,208,20,3536,DURRY,FLATWOVEN SEAGRASS+COTTON,HASEENA,NATURAL/BLACK,REC,20,1.8
C-2,USA,67,40,3216,DURRY,FLATWOVEN COTTON+10C,10354,CHARCOAL,REC,40,3.6
C-2,USA,57,40,2850,DURRY,FLATWOVEN 60C+LUREX,9719,BEIGE,REC,40,3.6
M-1,USA,4,140,2240,KNOTTED,KNOTTED 3/25 30C HS,DOUBLE DIAMOND,TAUPE,REC,140,12.6
M-1,USA,4,140,2240,KNOTTED,KNOTTED 3/25 30C HS,DOUBLE DIAMOND,CHARCOAL,REC,140,12.6
M-1,USA,4,108,1728,KNOTTED,KNOTTED 3/25 30C HS,DOUBLE DIAMOND,TAUPE,REC,108,9.72
M-1,USA,4,108,1728,KNOTTED,KNOTTED 3/25 30C HS,DOUBLE DIAMOND,CHARCOAL,REC,108,9.72
M-1,USA,3,180,1512,DOUBLE BACK,D.B. PET YARN 60C+PET YARN 60C 2PLY,OD STRADA,SILVER,REC,180,16.2
M-1,USA,2,180,1440,KNOTTED,KNOTTED 3/25 30C HS,DOUBLE DIAMOND,TAUPE,REC,180,16.2
M-1,USA,2,180,1440,KNOTTED,KNOTTED 3/25 30C HS,DOUBLE DIAMOND,CHARCOAL,REC,180,16.2
M-1,USA,4,80,1280,KNOTTED,KNOTTED 3/25 30C HS,DOUBLE DIAMOND,TAUPE,REC,80,7.2
M-1,USA,4,80,1280,KNOTTED,KNOTTED 3/25 30C HS,DOUBLE DIAMOND,CHARCOAL,REC,80,7.2
M-1,USA,2,180,900,DOUBLE BACK,D.B. PET YARN 60C,NAHLA,SAND,REC,180,16.2
M-1,USA,3,80,792,HANDWOVEN,SHAGGY 30C MS+30C HS,NOURA PILE [MOROCCAN] ,IVORY,REC,80,7.2
M-1,USA,2,54,432,KNOTTED,KNOTTED 3/25 30C HS,DOUBLE DIAMOND,TAUPE,REC,54,5.0142
M-1,USA,2,54,432,KNOTTED,KNOTTED 3/25 30C HS,DOUBLE DIAMOND,CHARCOAL,REC,54,5.0142
M-1,USA,50,1.5,300,KNOTTED,KNOTTED 3/25 30C HS,DOUBLE DIAMOND,TAUPE,REC,1.5,0.135
M-1,USA,50,1.5,300,KNOTTED,KNOTTED 3/25 30C HS,DOUBLE DIAMOND,CHARCOAL,REC,1.5,0.135
M-1,USA,3,6.25,75,KNOTTED,KNOTTED 3/25 30C HS,DOUBLE DIAMOND,TAUPE,REC,6.25,0.5625
M-1,USA,3,6.25,75,KNOTTED,KNOTTED 3/25 30C HS,DOUBLE DIAMOND,CHARCOAL,REC,6.25,0.5625
P-5,USA,2,80,304,DURRY,FLATWOVEN 45C WOOL,HEALY,GREY,REC,80,7.2
P-5,USA,1,80,152,DURRY,FLATWOVEN 45C WOOL,HEALY,BLUE,REC,80,7.2
P-5,USA,1,40,76,DURRY,FLATWOVEN 45C WOOL,HEALY,BLUE,REC,40,3.6
P-5,USA,6,6,68.4,DURRY,FLATWOVEN 45C WOOL,HEALY,GREY,REC,6,0.54
P-5,USA,6,6,68.4,DURRY,FLATWOVEN 45C WOOL,HEALY,BLUE,REC,6,0.54
P-5,USA,2,15,57,DURRY,FLATWOVEN 45C WOOL,HEALY,GREY,REC,15,1.35
P-5,USA,2,3,11.4,DURRY,FLATWOVEN 45C WOOL,HEALY,GREY,REC,3,0.27
P-5,USA,2,3,11.4,DURRY,FLATWOVEN 45C WOOL,HEALY,BLUE,REC,3,0.27
PC,USA,10,80,3520,HAND TUFTED,TUFTED 30C,SWT-2B [TAOS],BROWN/TURQUISE,REC,80,7.2
PC,USA,10,80,3520,HAND TUFTED,TUFTED 30C,SWT-3A [GATE KEEPER],BEIGE,REC,80,7.2
PC,USA,10,80,3520,HAND TUFTED,TUFTED 30C,SWT-7A [PUEBLO],RED,REC,80,7.2
PC,USA,6,102.8125,2714.25,HAND TUFTED,TUFTED 30C,SWT-3C [GATE KEEPER],CHARCOAL,REC,102.8125,9.5228
PC,USA,4,80,1408,HAND TUFTED,TUFTED 30C,SWT-3C [GATE KEEPER],CHARCOAL,REC,80,7.2
PC,USA,10,24,1056,HAND TUFTED,TUFTED 30C,SWT-3A [GATE KEEPER],BEIGE,REC,24,2.16
PC,USA,4,54,950.4,HAND TUFTED,TUFTED 30C,SWT-3C [GATE KEEPER],CHARCOAL,REC,54,4.86
PC,USA,4,20,352,HAND TUFTED,TUFTED 30C,SWT-2B [TAOS],BROWN/TURQUISE,REC,20,1.8
T-2,ITALY,10,6.4,2688,HAND TUFTED,TUFTED 60C,BLUE RUG,COL-150 MULTI,REC,69.125,6.4
T-2,ITALY,5,6.4,1664,HAND TUFTED,TUFTED 60C,NATURAL RUG,COL-148 MULTI,REC,69.125,6.4
P-5,USA,20,80,3360,DURRY,FLATWOVEN 60C+LUREX,KOTA,INDIGO,REC,80,7.2
P-5,USA,11,20,462,DURRY,FLATWOVEN 60C+LUREX,KOTA,INDIGO,REC,20,1.8
P-5,USA,12,15,378,DURRY,FLATWOVEN 60C+LUREX,KOTA,INDIGO,REC,15,1.35
P-5,USA,50,3,315,DURRY,FLATWOVEN 60C+LUREX,KOTA,INDIGO,REC,3,0.27
P-5,USA,3,6,37.8,DURRY,FLATWOVEN 60C+LUREX,KOTA,INDIGO,REC,6,0.54
P-5,USA,14,140,8134,JACQUARD,JACQUARD 60C 2PLY+LILEN+VISC 5PLY,JUNO [NOUR],WHITE/SKY,REC,140,12.6
P-5,USA,12,15,747,JACQUARD,JACQUARD 60C 2PLY+LILEN+VISC 5PLY,JUNO [NOUR],WHITE/SKY,REC,15,1.35
P-5,USA,3,6,74.7,JACQUARD,JACQUARD 60C 2PLY+LILEN+VISC 5PLY,JUNO [NOUR],WHITE/SKY,REC,6,0.54
P-5,USA,11,80,3608,KNOTTED,KNOTTED 3/25 30C MS+30C HS,CITRA [TIKKI],G-1/GRAPHITE,REC,80,7.2
P-5,USA,5,140,2870,KNOTTED,KNOTTED 3/25 30C MS+30C HS,CITRA [TIKKI],G-1/GRAPHITE,REC,140,12.6
P-5,USA,8,54,1771.2,KNOTTED,KNOTTED 3/25 30C MS+30C HS,CITRA [TIKKI],G-1/GRAPHITE,REC,54,4.86
P-5,USA,3,6,73.8,KNOTTED,KNOTTED 3/25 30C MS+30C HS,CITRA [TIKKI],G-1/GRAPHITE,REC,6,0.54
T-2,ITALY,1,8.75,455,HAND TUFTED,TUFTED 60C,RED RUG,COL-156 MULTI,REC,93.2361,8.75
JL,UK,5,2.16,378,KNOTTED,KNOTTED 3/8 60C+30C+30CHS,9702 [DIAMOND],SAFFRON,REC,24,2.16
